PlanetId	NaturalId	Name	NamerId	NamerUserName	NamedTimestamp	Nameable	Gravity	MagneticField	Mass	MassEarth	SemiMajorAxis	Eccentricity	Inclination	RightAscension	Periapsis	OrbitIndex	Pressure	Radiation	Radius	Sunlight	Temperature	Fertility	Surface	Plots	CountryId	CountryName	CountryCode	GoverningEntity	CurrencyNumericCode	CurrencyCode	CurrencyName	CollectionCurrencyNumericCode	CollectionCurrencyCode	CollectionCurrencyName	LocalMarketFeeBase	LocalMarketTimeFactor	EstablishmentFee	WarehouseFee	PopulationId	ChamberOfCommerceId	WarehouseId	LocalMarketId	AdministrationCenterId	ShipyardId	SupportsGhostSites	CurrentCOGCProgram	CurrentCOGCProgramEndTime	Timestamp	Resources	WorkforceFees	COGCPrograms	PopulationReports	CelestialBodies	HasShipyard	HasAdministrationCenter	HasChamberOfCommerce	HasWarehouse	HasLocalMarket	Rocky	Gaseous	LowGravity	HighGravity	LowPressure	HighPressure	LowTemperature	HighTemperature	Fertile	EntityId	EntityName	EntityFriendlyIdentifier
6641b1f6304c0e5ba08986744776fc8b	UQ-807b	UQ-807b				True	0.9422623	0.65356755	3.6086666256184033e+24	0.6042643378463501	34481388000	0.03999076737617675	-0.047731410236818116	0	0	1	8.143114	6.0228155e-25	5105227.5	53.20842	-124.55641	-1	True	349				462b0a1f3d718fa6844ca5895b25d0e7	2	CIS	Sol	2	CIS	Sol	0	0	0	0	524420cae4f1a5ca3e7a248b268dc9cf						False		0001-01-01T00:00:00	2026-07-02T05:03:56.358884Z	[]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	6641b1f6304c0e5ba08986744776fc8b	UQ-807b	UQ-807b
664796126fc3472e772489feffc2f325	EZ-566f	EZ-566f				True	0.96500796	0.875102	8.253291757466148e+25	13.819979500110762	247529615000	0.01937570174918877	0.010666285634536454	0	0	5	0.9187724	4.1896896e-27	24125470	1.0266577	-202.97041	-1	False	470				e85e16656f5a0a305ccf2e5c538d832f	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	6e74b7194fc4106c7505ac373ee2c525						False		0001-01-01T00:00:00	2026-06-16T07:16:37.710726Z	[{"MaterialId":"adca908f9dd26ff505d01bc5ffc0d2e1","Type":"GASEOUS","Concentration":0.01427361733647465}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	664796126fc3472e772489feffc2f325	EZ-566f	EZ-566f
664837b5f10c5214c1acc7f4a9334cc6	VH-331f	Odysseus	28bb65c79cc8773212858002029b37f6	user28bb65c79c	2022-07-11T09:48:42.267Z	False	0.9319766	0.79958075	6.099446238116488e+25	10.21340629289432	249330444000	0.014897594814579754	-0.05228213014401388	0	0	5	0.6925576	6.5711905e-27	21104270	1.003469	-182.43892	-1	False	455	4a2fe1ae3e1ca07dcfebbdf25c4b8d6a	Insitor Cooperative	IC	468eea57ade5e99c820d102bb5beae2d	5	ICA	Austral	5	ICA	Austral	25	5	0	75	5b80e6d29a4e9a76e8158a090011a9ad	31235000dee201f32af52df6aeb5ec83	7e9d3703ae3e61ac223e69186977feed	864be0dcb5cd97e139124552e28c5982	468eea57ade5e99c820d102bb5beae2d		False		0001-01-01T00:00:00	2026-07-06T22:09:21.905569Z	[{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"MINERAL","Concentration":0.2627384157641133},{"MaterialId":"c04de28c3e717f236d6ed177b89d9523","Type":"GASEOUS","Concentration":0.42867602859167303}]	[]	[]	[]	[]	False	True	True	True	True	False	True	False	False	False	False	True	False	False	664837b5f10c5214c1acc7f4a9334cc6	Odysseus	VH-331f
6654cdaafeb819451a09da518192d002	FK-317c	FK-317c				True	0.41881558	0.6691863	2.7676272664334466e+25	4.634339026177908	138727834000	0.0031388001286928834	0.05709070642825238	0	0	4	0.90788776	3.3329715e-26	21206550	3.083525	-172.26865	-1	False	456	4a2fe1ae3e1ca07dcfebbdf25c4b8d6a	Insitor Cooperative	IC	495f3a61afc975d68806902c32e5c0a1	5	ICA	Austral	5	ICA	Austral	100	5	0	2000	46e89efe02c8f0caaaf323345aa1924f						False		0001-01-01T00:00:00	2026-07-06T16:09:15.930332Z	[{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"GASEOUS","Concentration":0.036332100389111936}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	6654cdaafeb819451a09da518192d002	FK-317c	FK-317c
665d3ed7041b33d63141e2d4727b0eb9	BN-436c	BN-436c				True	0.83239555	0.4502164	2.5438645946556247e+24	0.42596527037100207	49522714000	0.029396274271416507	-0.049613099969222196	0	0	2	0.504945	4.446733e-25	4560471.5	24.75419	-178.64423	-1	True	334				d7ff723bed44e9b1ef3ea7afb9cc9fd7	5	ICA	Austral	5	ICA	Austral	0	0	0	0	2434dd70ff4870e7922eafbed5152212						False		0001-01-01T00:00:00	2026-07-06T20:17:54.146273Z	[]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	False	True	False	False	665d3ed7041b33d63141e2d4727b0eb9	BN-436c	BN-436c
665fb779e4ab9ee0cb4b28d7153aaa03	IV-738c	IV-738c				True	0.9058513	0.969319	6.53568898568514e+24	1.094388644622428	48913251000	0.014808421329823424	-0.015000703133237045	0	0	2	8.8130865	2.5857976e-26	7007205.5	25.794338	-183.20497	-1	True	402				14180378cb08b5f04ba7055921db097b	5	ICA	Austral	5	ICA	Austral	0	0	0	0	4afcc829d892ae3f599a1aa6a2355c6e						False		0001-01-01T00:00:00	2026-05-18T07:58:22.397431Z	[{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"MINERAL","Concentration":0.03527305253141871},{"MaterialId":"1f9a0293d9ba9bf519f71432e695edeb","Type":"MINERAL","Concentration":0.42784824096581797}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	665fb779e4ab9ee0cb4b28d7153aaa03	IV-738c	IV-738c
666d492b3a6b44727508e033e61e1ae6	EW-985a	EW-985a				True	0.8878497	0.09728061	5.216425113279862e+24	0.8734804275418387	40576586000	0.014433822899943511	0.013647873662030524	0	0	0	0.026638482	1.6163183e-22	6323308.5	5479.911	115.41008	-1	True	383				1bf2038dd471b88aaaea6f1f8d5cdf10	5	ICA	Austral	5	ICA	Austral	0	0	0	0	49fe5817c72eef442c5a956406e416a8						False		0001-01-01T00:00:00	2026-07-04T00:41:10.305195Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.4196018290985547}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	False	True	False	666d492b3a6b44727508e033e61e1ae6	EW-985a	EW-985a
668cd13da8d1e23840e3d4c00afbea91	IC-162e	IC-162e				True	1.9913796	0.58011854	5.591062605136713e+25	9.362127604046739	618614424000	0.04721043374717572	0.04607852671346658	0	0	5	12.083497	3.2751555e-25	13822855	23.872871	-181.11005	-1	True	590				9b5c0dba0b33532b04d7d741dbb0fd29	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	a8ae85d2ca9fae567dca3d040bb4397b						False		0001-01-01T00:00:00	2026-07-05T04:34:21.162764Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.36831580400069147},{"MaterialId":"ec8dbb1d3f51d89c61b6f58fdd64a7f0","Type":"MINERAL","Concentration":0.0215492102824286},{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.022319171547318137},{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.18534892227413535}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	668cd13da8d1e23840e3d4c00afbea91	IC-162e	IC-162e
668ff4e2fb211dd51a5eed131164580a	QF-497a	QF-497a				True	0.60423553	0.72970086	2.54510209842788e+24	0.4261724880153851	25432487000	0.040674848193002294	-0.011500881092160688	0	0	0	2.118165	8.111243e-25	5353984.5	91.84218	-115.983505	-1	True	356				58f56c53cacb958fb85e3ef04833f41d	5	ICA	Austral	5	ICA	Austral	0	0	0	0	740985b56d7e6853bd01878d4271136c						False		0001-01-01T00:00:00	2026-06-18T15:55:26.900633Z	[{"MaterialId":"51531f3012276e93e60cb06b194bac7f","Type":"MINERAL","Concentration":0.019152194534882774},{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.0372615857119056}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	668ff4e2fb211dd51a5eed131164580a	QF-497a	QF-497a
6696276a93309e83c446112b4344a298	IZ-468a	IZ-468a				True	1.1369355	0.6881291	9.868367658020543e+24	1.6524393265272173	44067304000	0.04360917770592128	-0.03545780256432708	0	0	0	24.859629	4.7997563e-23	7685681.5	4710.2476	103.89285	-1	True	421				0e194c34439b011170d8a5d9b900a298	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	b2e6d21a70857f8fef578cd447e5ae32						False		0001-01-01T00:00:00	2026-06-04T16:40:19.009244Z	[{"MaterialId":"a014493f8716f1636704dc836acc66ec","Type":"GASEOUS","Concentration":0.013785087543060761}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	6696276a93309e83c446112b4344a298	IZ-468a	IZ-468a
6699e256be1c1e57ab3276f05eb4a805	VI-001c	VI-001c				True	1.0885048	0.57944304	7.681234184510641e+24	1.2862080014250905	50529647000	0.016570628480498378	-0.045391751711448484	0	0	2	23.284853	3.262456e-25	6929915.5	23.742107	-117.004684	-1	True	400				a5fa9650ec84ad26619bdfe447a6e76b	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	646b2ae4ea1b5f6a8aed76ddf472226e						False		0001-01-01T00:00:00	2026-06-11T18:28:53.296649Z	[{"MaterialId":"4e66cc6157f132ba934a79ae38776521","Type":"MINERAL","Concentration":0.22645867514535156}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	6699e256be1c1e57ab3276f05eb4a805	VI-001c	VI-001c
66dcb128199a199d2c884e18d339ef84	EW-274b	EW-274b				True	0.75595623	0.69893426	2.9465538309031876e+24	0.4933948142838559	71212054000	0.041221000889128334	0.04072471550864113	0	0	1	2.0325265	5.9449006e-23	5150347	6043.4185	125.46892	-1	True	350				4550afdea67faa8afa3412d19f892def	5	ICA	Austral	5	ICA	Austral	0	0	0	0	2b8349cc070eabfc909e93cccbdc753e						False		0001-01-01T00:00:00	2026-06-27T05:35:21.884802Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.042676961848784854},{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"GASEOUS","Concentration":0.026749047070056566}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	66dcb128199a199d2c884e18d339ef84	EW-274b	EW-274b
66ed396e955744a2019d700584391d06	WX-556a	WX-556a				True	0.5179488	0.5276672	5.829625891223366e+23	0.09761597272644618	25043082000	0.016040879612855316	-0.042299761547992164	0	0	0	0.1475412	1.5223717e-24	2767607.8	98.64431	-116.859665	-1	True	285				71316ede1a5eef64c3e800b7c9e74b98	5	ICA	Austral	5	ICA	Austral	0	0	0	0	aa53ef0099e9e6a004399aefbe55568c						False		0001-01-01T00:00:00	2026-07-01T10:58:16.107228Z	[{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.23046196661237875}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	True	False	False	66ed396e955744a2019d700584391d06	WX-556a	WX-556a
672b833d9faf9f3ecade7ceeda41bfe4	LG-150e	LG-150e				True	1.1536962	0.40504482	9.871809120336451e+24	1.6530155928225805	123268453000	0.02856325752811393	0.0008790031299789596	0	0	4	9.457701	7.915943e-26	7630979	4.0720944	-206.72621	-1	True	419				c8e6763e1ced790870bc08010d28534a	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	ba8bef2a13feab14dd21d3f84f93cb1e						False		0001-01-01T00:00:00	2026-06-16T05:20:07.5327Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.1457074284668242},{"MaterialId":"c5236c5b79b9e75ddbce16887aeda338","Type":"MINERAL","Concentration":0.03587731483769633}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	672b833d9faf9f3ecade7ceeda41bfe4	LG-150e	LG-150e
673752fefdb7456f0bb17ea5070be767	UY-408d	UY-408d				True	0.5863368	0.19201909	4.738526183861853e+25	7.934571640759968	618394511000	0.003354496547537729	0.030042776291922653	0	0	5	0.81950665	6.320135e-25	23451774	23.94003	-181.04665	-1	False	467				7c60eb6bef0d676108c6fda3d592e95e	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	70650531501777dc28d657b0498034ea						False		0001-01-01T00:00:00	2026-07-06T20:11:12.357309Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	673752fefdb7456f0bb17ea5070be767	UY-408d	UY-408d
673789586699fc4c91d3fccedac0cc76	SL-006e	SL-006e				True	2.516996	0.78196335	1.9632569852438698e+27	328.74363450165265	2448318741000	0.04099953251951338	-0.0565996111250366	0	0	7	1.9211949	1.1250664e-26	72857616	1.5792396	-207.20717	-1	False	714				b80349de78abc95a82499f4e40503335	2	CIS	Sol	2	CIS	Sol	0	0	0	0	dff1d576358b6106599ff71568d9b109						False		0001-01-01T00:00:00	2026-06-22T11:16:22.629626Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	True	False	False	True	False	False	673789586699fc4c91d3fccedac0cc76	SL-006e	SL-006e
673a5ba7fb4ff14d61077982685ab244	IC-945a	IC-945a				True	0.5649406	0.9104304	1.1521729632013269e+24	0.19292916329560061	92443817000	0.016108728533254908	0.012894709384050282	0	0	0	2.124734	2.6195102e-22	3725504.5	89507.34	559.1446	-1	True	311				9eb9a376761e4a16c77fcda337d28539	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	669c37dd7c163bb1a4b0a6145ef90808						False		0001-01-01T00:00:00	2026-07-05T04:34:01.736758Z	[{"MaterialId":"a4a8a25d01f80586f7bad3488fa11f36","Type":"MINERAL","Concentration":0.21253689421041733}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	673a5ba7fb4ff14d61077982685ab244	IC-945a	IC-945a
673ac1a57975d227404aa2b5fed59eec	AM-978e	AM-978e				True	0.8608982	0.68719155	8.878498156791321e+25	14.866875681164302	598045555000	0.025512772235213768	-0.023095327525534892	0	0	5	1.9193699	2.6650167e-25	26492410	26.074791	-123.52684	-1	False	482				c387932c9b984e7165a9f78e86335bfb	2	CIS	Sol	2	CIS	Sol	0	0	0	0	2ae1973513dd8f99aa0ba72a42212937						False		0001-01-01T00:00:00	2026-06-30T13:35:08.599964Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.011587364301688063}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	673ac1a57975d227404aa2b5fed59eec	AM-978e	AM-978e
673c9f8fa783b2757474144a8b6814c0	YP-922a	YP-922a				True	0.98801804	0.8016145	4.042567229073645e+24	0.6769201656184938	34404474000	0.03948152416474783	0.04540713100735968	0	0	1	21.913267	3.3254643e-25	5276838.5	51.302895	-33.82681	-1	True	354				3c58a0258a7b12e36ce4c2b38e79db32	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	eb0ebb4ce39b7ea19f6b9654b179985a						False		0001-01-01T00:00:00	2026-07-03T02:34:40.688143Z	[{"MaterialId":"fba7294b0f74a4a2527f5a7049c70120","Type":"MINERAL","Concentration":0.03999503417588483}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	673c9f8fa783b2757474144a8b6814c0	YP-922a	YP-922a
67429574074739983dc36451d14b0a19	PG-971h	PG-971h				True	2.7438996	0.61281306	1.768531688307107e+27	296.1372552423153	851205091000	0.035028144194155404	0.004635348930086897	0	0	7	1.1960907	1.0339346e-27	66229264	0.081728175	-241.1256	-1	False	681				c62ec06c840c7686e84ac10a5123993b	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	3dda102d50f6b38922cbdf0a233ec71b						False		0001-01-01T00:00:00	2026-06-24T12:29:22.437048Z	[{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"MINERAL","Concentration":0.047011705297405094}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	True	False	False	True	False	False	67429574074739983dc36451d14b0a19	PG-971h	PG-971h
6746403c6cfa155f9da05a6dea8a5106	OF-259c	OF-259c				True	0.70975935	0.088359945	6.090567606079411e+24	1.0198539193033174	158646600000	0.027239475629687898	0.03927622034563906	0	0	2	0.22042663	3.6986337e-23	7641892.5	1241.7018	91.39444	-1	True	419				b27b07e97b86e6a7abc39d98b9741908	2	CIS	Sol	2	CIS	Sol	0	0	0	0	89d023e1bb67172954f9faae485437d4						False		0001-01-01T00:00:00	2026-07-06T17:24:25.948274Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.03005292808215046},{"MaterialId":"c5236c5b79b9e75ddbce16887aeda338","Type":"MINERAL","Concentration":0.037058678898585135}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	False	True	False	6746403c6cfa155f9da05a6dea8a5106	OF-259c	OF-259c
67605af36761b5e9deadb07a4e2cddcc	VI-270d	VI-270d				True	0.66230214	0.75647783	8.321031664013707e+25	13.933408680531993	657935993000	0.03724126091731411	-0.05705596672822431	0	0	5	1.067782	1.6958701e-25	29240724	21.31344	-172.7384	-1	False	496				b8bab4bcc05fbd5891a213760ea11670	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	fa0736e5d291068919c1b8b038cd6d15						False		0001-01-01T00:00:00	2026-06-25T11:46:27.860036Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	67605af36761b5e9deadb07a4e2cddcc	VI-270d	VI-270d
6763d39f0c16916a9d6ee60700d0f991	BN-901a	BN-901a				True	0.473361	0.07254061	1.0972766300634139e+24	0.18373687710371966	43741098000	0.012825276834551886	0.030310683603021683	0	0	0	0.0015054214	1.4056635e-22	3971819	4638.5894	85.75524	-1	True	318				6a1b2ba85d01f60910e1667b69991efb	5	ICA	Austral	5	ICA	Austral	0	0	0	0	4f4a52ce6ce6e8dc7cfbef634b416f78						False		0001-01-01T00:00:00	2026-06-19T21:04:10.08604Z	[{"MaterialId":"fba7294b0f74a4a2527f5a7049c70120","Type":"MINERAL","Concentration":0.03722959072215152},{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"GASEOUS","Concentration":0.09573689654096448},{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.07122349343606477}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	False	True	False	6763d39f0c16916a9d6ee60700d0f991	BN-901a	BN-901a
677e0fbbc63cef258bb963b5bc3d47e2	JS-299a	Nemesis	da3cf989340aacb8daf9ef825dbc95d4	userda3cf98934	2021-02-24T21:22:26.759Z	False	1.0345962	0.75345135	5.062518992118241e+24	0.8477091413459882	89951382000	0.015653680809021877	-0.055984655211113454	0	0	1	1.2245653	3.103507e-23	5770660	3852.5608	33.794746	0.2271657	True	368	981c095a8ddc128232a149e109448ed8	Castillo-Ito Mercantile	CI	94e9e0416d2e9ba0040472e33f6beb5e	2	CIS	Sol	2	CIS	Sol	25	2	1500	76	a359074b2940da363724913552d06aff	e3dc4ddea72edd79d48a14ba41991ec3	0b42eb657337529c6e974d4f64b2c1ed	bad65c3118f2860145445a09e4d86e30	94e9e0416d2e9ba0040472e33f6beb5e	be7f8ac3ae43683677e1a09c60d77681	True		0001-01-01T00:00:00	2026-07-06T21:37:28.037827Z	[{"MaterialId":"ec8dbb1d3f51d89c61b6f58fdd64a7f0","Type":"LIQUID","Concentration":0.4312616274392286},{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"GASEOUS","Concentration":0.3106825584994336},{"MaterialId":"a4a8a25d01f80586f7bad3488fa11f36","Type":"MINERAL","Concentration":0.25838222695780144}]	[]	[]	[]	[]	True	True	True	True	True	True	False	False	False	False	False	False	False	True	677e0fbbc63cef258bb963b5bc3d47e2	Nemesis	JS-299a
678c38232c8247c7394157d64a0d894a	NJ-325c	NJ-325c				True	0.8426462	0.05558966	6.518863535413245e+24	1.0915712550926397	126847961000	0.040064434990748556	0.01631264373186789	0	0	2	0.0071833855	5.8118153e-23	7255894	1883.4343	9.720559	-1	True	409				31c60ada33cce9a9568c586f22001efd	5	ICA	Austral	5	ICA	Austral	0	0	0	0	909aca9fbe05a5b15aee2fe413ea5749						False		0001-01-01T00:00:00	2026-05-18T08:55:38.693094Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.08002326788867173},{"MaterialId":"b25e1857f8234dc9779d83d7abea3d77","Type":"MINERAL","Concentration":0.2532719486693852}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	False	False	False	678c38232c8247c7394157d64a0d894a	NJ-325c	NJ-325c
679c5667f02bdfe5aa03ab5fb2336f5e	LS-483b	LS-483b				True	0.9408638	0.3584052	9.665682929138741e+24	1.6185001555825085	83794064000	0.028452193340740263	0.0012675592101680207	0	0	1	4.1526556	9.331254e-23	8361429	4451.215	97.93515	-1	True	439				96eafcfc5ef991e8467f2a414619bb7e	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	3ba4145360a8d7e44489384dfe2b06f0						False		0001-01-01T00:00:00	2026-04-30T08:26:56.416911Z	[{"MaterialId":"fba7294b0f74a4a2527f5a7049c70120","Type":"MINERAL","Concentration":0.2308863107265952},{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.023095296685599766}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	679c5667f02bdfe5aa03ab5fb2336f5e	LS-483b	LS-483b
67be25a96b81fc90e8fbe90d816f752f	OF-375f	OF-375f				True	0.86550164	0.15908067	6.153194317256903e+25	10.303406425413433	678576765000	0.038190890657546765	-0.02551979301644739	0	0	5	0.9645179	1.7424914e-24	21996014	63.41847	-111.46804	-1	False	459	4a2fe1ae3e1ca07dcfebbdf25c4b8d6a	Insitor Cooperative	IC	349fbd9be499c261674d0f1b606e430c	5	ICA	Austral	5	ICA	Austral	100	5	0	2000	6e403ffe7e5696db50b020e7eefdcab0						False		0001-01-01T00:00:00	2026-07-06T22:00:26.595889Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	67be25a96b81fc90e8fbe90d816f752f	OF-375f	OF-375f
67d411d1193619660131bf948a2dc3fe	IZ-468c	IZ-468c				True	1.4310155	0.44262388	1.521331687795775e+25	2.547440870388103	125079215000	0.03390523994288126	0.06799278293949104	0	0	2	11.148842	1.06476895e-23	8505844	584.66406	-76.91688	-1	True	443				bcb27c36d6f55e63298edb085754d455	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	aeba8ab95de80566748227a38ce5e302						False		0001-01-01T00:00:00	2026-06-04T16:40:18.918382Z	[{"MaterialId":"6dd01a9f12e493d44bbb8ce578f7a2d2","Type":"MINERAL","Concentration":0.013845432482380984},{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"LIQUID","Concentration":0.04776553185505138},{"MaterialId":"4d2a6c0cf6eb404cda3b35820bcbe453","Type":"MINERAL","Concentration":0.04680325625964924},{"MaterialId":"7e3f98a49ce2d3c8361975de8b4bbea4","Type":"MINERAL","Concentration":0.1821922415669979}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	67d411d1193619660131bf948a2dc3fe	IZ-468c	IZ-468c
67d4316721f583bb12de0e96e8d016d0	MG-630c	MG-630c				True	0.37487903	0.17754336	7.475711471986117e+23	0.1251793615536858	144327709000	0.03150201497428448	-0.04231095489125107	0	0	2	0.01728223	3.996428e-23	3683904	1487.1625	-16.948832	-1	True	310				bff55b2b851860043b1c223b6d4921e3	1	AIC	Martian Coin	1	AIC	Martian Coin	0	0	0	0	e461a1e7c09bcbd33b5a5c5844343359						False		0001-01-01T00:00:00	2026-07-05T06:03:42.219279Z	[{"MaterialId":"e97bde9e60d4c60a16205d2c859eda62","Type":"MINERAL","Concentration":0.43912627062681375},{"MaterialId":"51531f3012276e93e60cb06b194bac7f","Type":"MINERAL","Concentration":0.4743737848598979},{"MaterialId":"3efc94d2a18702eee04ba2850bdb9bef","Type":"MINERAL","Concentration":0.15272949117792284}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	False	False	False	67d4316721f583bb12de0e96e8d016d0	MG-630c	MG-630c
67d456669ab92132966433ff0f5b104d	RV-188d	RV-188d				True	0.8241457	0.9948013	4.7504705854910196e+24	0.795457231328034	189659982000	0.0028629009910164744	0.0356680001666894	0	0	3	9.138007	4.12836e-26	6263166	243.04236	-115.7603	-1	True	381				9828aef30ad35036c370df95c2bc1e6b	5	ICA	Austral	5	ICA	Austral	0	0	0	0	0cbe5e4c86224bef8cc90cfc30f332cc						False		0001-01-01T00:00:00	2026-05-21T00:36:06.212604Z	[{"MaterialId":"c5236c5b79b9e75ddbce16887aeda338","Type":"MINERAL","Concentration":0.04365408070921538},{"MaterialId":"c04de28c3e717f236d6ed177b89d9523","Type":"GASEOUS","Concentration":0.04907925941150593},{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"LIQUID","Concentration":0.029571493519925038}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	67d456669ab92132966433ff0f5b104d	RV-188d	RV-188d
67d9bd68a0bc4f293bd064fc6c2cdcc6	GK-115g	GK-115g				True	2.3741338	0.04379275	1.601294126711571e+27	268.13364479430186	897607679000	0.006754835864311903	-0.004438255085327865	0	0	7	0.7225277	2.364615e-27	67750200	0.07568465	-211.83269	-1	False	688				98ea64fe23be52d1e836c0f8281aaef9	5	ICA	Austral	5	ICA	Austral	0	0	0	0	3d0a56de49d8efb3132ecc36e3829d2b						False		0001-01-01T00:00:00	2026-06-22T13:37:17.912495Z	[{"MaterialId":"4e10b93baa6166496b204e0531347959","Type":"GASEOUS","Concentration":0.02382048538814888},{"MaterialId":"14d35a43454dd8e9797fc36f4ee59698","Type":"GASEOUS","Concentration":0.014403747100773094}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	67d9bd68a0bc4f293bd064fc6c2cdcc6	GK-115g	GK-115g
67e9c60e33dcbeb57a23ce7bf8f6381c	WB-947f	WB-947f				True	0.7679761	0.23441884	7.472189653722366e+25	12.512038937914209	238821040000	0.027032132346213985	0.04819365576720187	0	0	5	1.3370754	2.620232e-26	25732246	1.0474854	-226.27728	-1	False	478				2fa9cbabe884e5aeec0a3d2d75d8de7d	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	f2781b9edc3b7c6397a623121f001eb5						False		0001-01-01T00:00:00	2026-07-05T20:48:08.312637Z	[{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"MINERAL","Concentration":0.0478874668165452}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	67e9c60e33dcbeb57a23ce7bf8f6381c	WB-947f	WB-947f
